739;0.0000;0.1525;0.8475
740;0.0000;0.1500;0.8500
741;0.0000;0.1475;0.8525
742;0.0000;0.1450;0.8550
743;0.0000;0.1425;0.8575
744;0.0000;0.1400;0.8600
745;0.0000;0.1375;0.8625
746;0.0000;0.1350;0.8650
747;0.0000;0.1325;0.8675
748;0.0000;0.1300;0.8700
749;0.0000;0.1275;0.8725
750;0.0000;0.1250;0.8750
751;0.0000;0.1225;0.8775
752;0.0000;0.1200;0.8800
753;0.0000;0.1175;0.8825
754;0.0000;0.1150;0.8850
755;0.0000;0.1125;0.8875
756;0.0000;0.1100;0.8900
757;0.0000;0.1075;0.8925
758;0.0000;0.1050;0.8950
759;0.0000;0.1025;0.8975
760;0.0000;0.1000;0.9000
761;0.0000;0.0975;0.9025
762;0.0000;0.0950;0.9050
763;0.0000;0.0925;0.9075
764;0.0000;0.0900;0.9100
765;0.0000;0.0875;0.9125
766;0.0000;0.0850;0.9150
767;0.0000;0.0825;0.9175
768;0.0000;0.0800;0.9200
769;0.0000;0.0775;0.9225
770;0.0000;0.0750;0.9250
771;0.0000;0.0725;0.9275
772;0.0000;0.0700;0.9300
773;0.0000;0.0675;0.9325
774;0.0000;0.0650;0.9350
775;0.0000;0.0625;0.9375
776;0.0000;0.0600;0.9400
777;0.0000;0.0575;0.9425
778;0.0000;0.0550;0.9450
779;0.0000;0.0525;0.9475
780;0.0000;0.0500;0.9500
781;0.0000;0.0475;0.9525
782;0.0000;0.0450;0.9550
783;0.0000;0.0425;0.9575
784;0.0000;0.0400;0.9600
785;0.0000;0.0375;0.9625
786;0.0000;0.0350;0.9650
787;0.0000;0.0325;0.9675
788;0.0000;0.0300;0.9700
789;0.0000;0.0275;0.9725
790;0.0000;0.0250;0.9750
791;0.0000;0.0225;0.9775
792;0.0000;0.0200;0.9800
793;0.0000;0.0175;0.9825
794;0.0000;0.0150;0.9850
795;0.0000;0.0125;0.9875
796;0.0000;0.0100;0.9900
797;0.0000;0.0075;0.9925
798;0.0000;0.0050;0.9950
799;0.0000;0.0025;0.9975
800;0.0000;0.0000;1
